trade_id,symbol,direction,entry_date,exit_date,trade_duration_hours,entry_price,exit_price,stop_loss,lot_size,risk_usd,risk_pct,tp1_price,tp2_price,tp3_price,tp1_hit,tp2_hit,tp3_hit,tp1_close_pct,tp2_close_pct,tp3_close_pct,exit_reason,partial_exits_json,result_r,profit_usd,win,max_favorable_excursion,max_adverse_excursion,confluence_score,quality_factors
2,EUR_USD,bearish,2023-01-02 22:00:00+00:00,2023-01-11 22:00:00+00:00,216.0,1.0540043000000001,1.0789675288660256,1.0782175288660256,0.14,338.99,0.5,1.039476362680385,1.0249484253607695,1.005577842267949,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.0782175288660256, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.031,-349.49,0,0.23434710138811585,-1.350323832517705,15,5
3,EUR_USD,bullish,2023-01-02 22:00:00+00:00,2023-01-12 22:00:00+00:00,240.0,1.05663868,1.086043649715115,1.044789968913511,0.42,497.65,0.5,1.0637479066518936,1.070857133303787,1.0803361021729783,True,True,True,0.30000000000000004,0.2,0.25,TP4+Trail,"[{""tp_level"": 1, ""price"": 1.0637479066518936, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000116}, {""tp_level"": 2, ""price"": 1.070857133303787, ""close_pct"": 0.2, ""r_gained"": 0.24000000000000152}, {""tp_level"": 3, ""price"": 1.0803361021729783, ""close_pct"": 0.25, ""r_gained"": 0.5}, {""tp_level"": 4, ""price"": 1.086260457716223, ""close_pct"": 0.2, ""r_gained"": 0.5000000000000019}, {""tp_level"": ""TRAIL"", ""price"": 1.086260457716223, ""close_pct"": 0.04999999999999993, ""r_gained"": 0.1250000000000003}]",2.4817,1235.02,1,2.5455359473143373,-0.7012307025929869,15,5
3,EUR_AUD,bullish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,120.0,1.56553982,1.544482832906022,1.545232832906022,0.25,507.67,0.5,1.5777240122563867,1.5899082045127733,1.6061537941879556,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.545232832906022, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0369,-526.42,0,0.0,-1.325643231830441,15,5
6,USD_CAD,bullish,2023-01-03 22:00:00+00:00,2023-01-04 22:00:00+00:00,24.0,1.36044,1.3518420910171962,1.3525920910171962,0.58,334.58,0.5,1.3651487453896824,1.3698574907793648,1.3761358179656078,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.3525920910171962, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0956,-366.55,0,0.0,-1.706186963857488,15,5
3,CAD_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,120.0,96.909822,99.08711576730896,99.01211576730896,0.01,2102.29,0.5,95.64844573961463,94.38706947922927,92.7052344653821,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 99.01211576730896, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0357,-2177.29,0,0.0,-1.034193238741826,15,5
8,CHF_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-15 22:00:00+00:00,288.0,142.271846,137.71721284023735,145.55527377288132,0.01,3283.43,0.5,140.3017893362712,138.33173267254244,135.7049904542374,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 140.3017893362712, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000105}, {""tp_level"": 2, ""price"": 138.33173267254244, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999966}, {""tp_level"": ""TRAIL"", ""price"": 138.66007544983057, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999995}]",1.3872,4554.64,1,1.472499574966216,-0.5019613994900427,15,5
8,AUD_CHF,bearish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,120.0,0.62974152,0.6405005002014096,0.6397505002014096,0.33,330.3,0.5,0.6237361318791543,0.6177307437583086,0.609723559597181,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 0.6397505002014096, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0749,-355.05,0,0.0,-1.258717646201938,15,5
3,NZD_CAD,bullish,2023-01-03 22:00:00+00:00,2023-01-18 22:00:00+00:00,360.0,0.84836016,0.8770696411376651,0.8274669109661951,0.24,501.44,0.5,0.860896109420283,0.873432058840566,0.89014665806761,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.860896109420283, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000066}, {""tp_level"": 2, ""price"": 0.873432058840566, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999977}, {""tp_level"": ""TRAIL"", ""price"": 0.8713427339371855, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000009}]",1.3741,689.03,1,1.2022945765570727,-0.24602013749433413,14,4
5,USD_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-15 22:00:00+00:00,288.0,131.763984,126.96399054897476,135.22142616384767,0.38,997.11,0.5,129.68951870169138,127.61505340338279,124.84909967230465,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 129.68951870169138, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000052}, {""tp_level"": 2, ""price"": 127.61505340338279, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999982}, {""tp_level"": ""TRAIL"", ""price"": 127.96079761976755, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000007}]",1.3883,1384.3,1,1.314261753244527,-0.8717473372412972,15,5
8,USD_CAD,bullish,2023-01-04 22:00:00+00:00,2023-01-05 22:00:00+00:00,24.0,1.35786192,1.3461547203490127,1.3469047203490128,0.62,500.31,0.5,1.3644362397905923,1.3710105595811846,1.3797763193019743,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.3469047203490128, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0684,-534.56,0,0.7856094872949212,-1.3271566151201535,15,5
10,USD_CAD,bearish,2023-01-04 22:00:00+00:00,2023-01-09 22:00:00+00:00,120.0,1.3571,1.3352005239263924,1.3731634582082322,0.28,331.42,0.5,1.3474619250750606,1.3378238501501214,1.3249730835835356,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 1.3474619250750606, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.1800000000000017}, {""tp_level"": 2, ""price"": 1.3378238501501214, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999946}, {""tp_level"": ""TRAIL"", ""price"": 1.3394301959709445, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000027}]",1.3633,451.83,1,1.330971184588581,-0.5833115060615137,14,4
7,AUD_USD,bullish,2023-01-04 22:00:00+00:00,2023-01-09 22:00:00+00:00,120.0,0.673967,0.6896161174382686,0.662336420256547,0.86,1000.23,0.5,0.6809453478460717,0.6879236956921435,0.6972281594869059,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.6809453478460717, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 0.6879236956921435, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 0.6867606377177982, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999975}]",1.3455,1345.82,1,1.808422319776434,-0.1502074736199939,15,5
8,AUD_USD,bullish,2023-01-04 22:00:00+00:00,2023-01-09 22:00:00+00:00,120.0,0.67511,0.6924257248954995,0.662297429152128,0.39,499.69,0.5,0.6827975425087232,0.6904850850174464,0.700735141695744,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.6827975425087232, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.179999999999999}, {""tp_level"": 2, ""price"": 0.6904850850174464, ""close_pct"": 0.2, ""r_gained"": 0.24000000000000035}, {""tp_level"": ""TRAIL"", ""price"": 0.6892038279326591, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999959}]",1.3515,675.31,1,1.5523816598683162,-0.22555972835693122,14,4
4,AUD_CAD,bullish,2023-01-04 22:00:00+00:00,2023-01-12 22:00:00+00:00,192.0,0.9162,0.9321392399049321,0.9043636596418921,0.84,994.25,0.5,0.9233018042148647,0.9304036084297295,0.9398726807162158,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.9233018042148647, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 0.9304036084297295, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 0.9292199743939187, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999999}]",1.3466,1338.89,1,1.5655176717951431,-0.13855634008332457,14,4
3,USD_JPY,bullish,2023-01-04 22:00:00+00:00,2023-01-11 22:00:00+00:00,168.0,133.47302,129.01087570499863,129.0858757049986,0.15,493.04,0.5,136.10530657700082,138.73759315400164,142.24730859000275,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 129.0858757049986, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0171,-501.47,0,0.2974554544483226,-1.0505740614119783,15,5
3,XAG_USD,bearish,2023-01-05 00:00:00+00:00,2023-02-02 00:00:00+00:00,672.0,23.341060047149657,24.43894316935612,24.43144316935612,0.18,981.34,0.5,22.68683017382578,22.032600300501905,21.160293802736735,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 24.43144316935612, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0069,-988.09,0,0.45035516019932476,-1.0261888821781773,15,5
9,USD_CAD,bullish,2023-01-05 22:00:00+00:00,2023-01-08 22:00:00+00:00,72.0,1.36319808,1.3434078233770723,1.3441578233770723,0.36,502.82,0.5,1.3746222339737568,1.3860463879475133,1.4012785932458556,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.3441578233770723, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0394,-522.63,0,0.0,-1.4431570195809094,15,5
11,USD_CAD,bearish,2023-01-05 22:00:00+00:00,2023-01-09 22:00:00+00:00,96.0,1.36303376,1.33988330260727,1.3748364550087555,0.38,329.05,0.5,1.3559521429947468,1.3488705259894933,1.339428369982489,True,True,True,0.30000000000000004,0.2,0.25,TP3+Trail,"[{""tp_level"": 1, ""price"": 1.3559521429947468, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.17999999999999775}, {""tp_level"": 2, ""price"": 1.3488705259894933, ""close_pct"": 0.2, ""r_gained"": 0.24000000000000077}, {""tp_level"": 3, ""price"": 1.339428369982489, ""close_pct"": 0.25, ""r_gained"": 0.5}, {""tp_level"": ""TRAIL"", ""price"": 1.3429691784851157, ""close_pct"": 0.24999999999999994, ""r_gained"": 0.4249999999999985}]",1.9615,645.42,1,2.3141968829778246,0.0,14,4
8,EUR_NZD,bearish,2023-01-05 22:00:00+00:00,2023-02-26 22:00:00+00:00,1248.0,1.67724,1.7211711606740552,1.7204211606740551,0.23,993.17,0.5,1.651331303595567,1.625422607191134,1.59087767865189,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.7204211606740551, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.0174,-1010.42,0,0.2445510920771748,-1.0159523114986264,15,5
9,AUD_USD,bullish,2023-01-05 22:00:00+00:00,2023-01-09 22:00:00+00:00,96.0,0.6731889,0.6922956358390285,0.6633831045239365,0.34,333.4,0.5,0.6790723772856381,0.6849558545712762,0.692800490952127,True,True,True,0.30000000000000004,0.2,0.25,TP3+Trail,"[{""tp_level"": 1, ""price"": 0.6790723772856381, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.17999999999999935}, {""tp_level"": 2, ""price"": 0.6849558545712762, ""close_pct"": 0.2, ""r_gained"": 0.2399999999999991}, {""tp_level"": 3, ""price"": 0.692800490952127, ""close_pct"": 0.25, ""r_gained"": 0.5}, {""tp_level"": ""TRAIL"", ""price"": 0.6898587523093079, ""close_pct"": 0.24999999999999994, ""r_gained"": 0.42499999999999877}]",1.9485,649.63,1,2.2243070491570047,0.0,15,5
4,SPX500_USD,bullish,2023-01-06 00:00:00+00:00,2023-01-13 00:00:00+00:00,168.0,3874.5575,4039.7878517269955,3756.8409384914926,4.25,500.3,0.5,3945.1874369051043,4015.8173738102087,4109.9906230170145,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 3945.1874369051043, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 4015.8173738102087, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 4004.045717659358, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000008}]",1.4036,702.24,1,1.2716350026005636,0.0,15,5
6,EUR_NZD,bearish,2023-01-08 22:00:00+00:00,2023-02-16 22:00:00+00:00,936.0,1.66802728,1.715711242566224,1.714961242566224,0.11,516.27,0.5,1.6398669024602657,1.6117065249205313,1.574159354867552,False,False,False,0.30000000000000004,0.2,0.25,SL,"[{""tp_level"": ""SL"", ""price"": 1.714961242566224, ""close_pct"": 1.0, ""r_gained"": -1.0}]",-1.016,-524.52,0,0.028705865141879845,-1.0408820676726078,15,5
15,AUD_JPY,bearish,2023-01-08 22:00:00+00:00,2023-03-13 21:00:00+00:00,1535.0,91.07997800000001,87.6206775343858,93.58657407490371,0.01,2506.6,0.5,89.57602035505779,88.07206271011557,86.06678585019262,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 89.57602035505779, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 88.07206271011557, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 88.32272231760595, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999985}]",1.3801,3459.31,1,1.3093366070662589,-0.7851372703021572,15,5
13,SPX500_USD,bullish,2023-01-09 00:00:00+00:00,2023-05-22 00:00:00+00:00,3192.0,3968.793,4266.387516006942,3757.201144675928,1.58,334.32,0.5,4095.7481131944432,4222.703226388887,4391.976710648145,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 4095.7481131944432, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.17999999999999974}, {""tp_level"": 2, ""price"": 4222.703226388887, ""close_pct"": 0.2, ""r_gained"": 0.2400000000000001}, {""tp_level"": ""TRAIL"", ""price"": 4201.544040856479, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999989}]",1.4065,470.21,1,1.2214884150628078,-0.7563759945054581,15,5
10,USD_CHF,bearish,2023-01-09 22:00:00+00:00,2023-04-16 21:00:00+00:00,2327.0,0.92294,0.8930255583415713,0.9446878309634246,0.42,989.67,0.5,0.9098913014219452,0.8968426028438905,0.8794443380731508,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.9098913014219452, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000066}, {""tp_level"": 2, ""price"": 0.8968426028438905, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999982}, {""tp_level"": ""TRAIL"", ""price"": 0.8990173859402328, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000022}]",1.3755,1361.3,1,1.6985601949052076,-0.9697518817149687,15,5
4,EUR_CAD,bullish,2023-01-09 22:00:00+00:00,2023-01-15 22:00:00+00:00,144.0,1.44192,1.4531961360934003,1.4333908254656738,1.17,997.91,0.5,1.447037504720596,1.4521550094411917,1.4589783490686528,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 1.447037504720596, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 1.4521550094411917, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 1.451302091987759, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999999}]",1.3221,1319.3,1,1.3647276126375159,-0.17234962118361533,15,5
8,EUR_CAD,bullish,2023-01-09 22:00:00+00:00,2023-03-13 21:00:00+00:00,1511.0,1.44135,1.4716764544372531,1.4193099613920188,0.23,506.92,0.5,1.4545740231647886,1.4677980463295772,1.485430077215962,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 1.4545740231647886, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 1.4677980463295772, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 1.465594042468779, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999974}]",1.376,697.51,1,1.6964580083113123,-0.7944632181206447,15,5
9,USD_CHF,bearish,2023-01-10 22:00:00+00:00,2023-04-05 21:00:00+00:00,2039.0,0.92540284,0.8988248200028875,0.9447844144660371,0.24,502.65,0.5,0.9137738953203777,0.9021449506407554,0.8866396910679256,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.9137738953203777, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.1799999999999997}, {""tp_level"": 2, ""price"": 0.9021449506407554, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999955}, {""tp_level"": ""TRAIL"", ""price"": 0.904083108087359, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000007}]",1.3713,689.29,1,1.2699092141935984,-0.9610756872534242,15,5
4,NZD_CHF,bullish,2023-01-10 22:00:00+00:00,2023-01-23 22:00:00+00:00,312.0,0.58781532,0.5985970352810561,0.5796367985240738,0.61,498.89,0.5,0.5927224328855558,0.5976295457711115,0.6041723629518525,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.5927224328855558, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000166}, {""tp_level"": 2, ""price"": 0.5976295457711115, ""close_pct"": 0.2, ""r_gained"": 0.23999999999999946}, {""tp_level"": ""TRAIL"", ""price"": 0.5968116936235189, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5500000000000026}]",1.3183,657.68,1,1.7392728064443959,-0.5044090196673092,15,5
7,EUR_CHF,bullish,2023-01-10 22:00:00+00:00,2023-01-15 22:00:00+00:00,120.0,0.99104028,1.0038297925869712,0.9814377888035665,1.04,998.66,0.5,0.9968017747178601,1.0025632694357203,1.010245262392867,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 0.9968017747178601, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000071}, {""tp_level"": 2, ""price"": 1.0025632694357203, ""close_pct"": 0.2, ""r_gained"": 0.24000000000000093}, {""tp_level"": ""TRAIL"", ""price"": 1.0016030203160768, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999982}]",1.3319,1330.11,1,1.9484235514789048,0.0,15,5
9,CHF_JPY,bearish,2023-01-10 22:00:00+00:00,2023-01-15 22:00:00+00:00,120.0,142.274,137.56894091437485,144.634523005247,0.01,2360.52,0.5,140.8576861968518,139.4413723937036,137.55295398950602,True,True,True,0.30000000000000004,0.2,0.25,TP3+Trail,"[{""tp_level"": 1, ""price"": 140.8576861968518, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000074}, {""tp_level"": 2, ""price"": 139.4413723937036, ""close_pct"": 0.2, ""r_gained"": 0.240000000000001}, {""tp_level"": 3, ""price"": 137.55295398950602, ""close_pct"": 0.25, ""r_gained"": 0.5}, {""tp_level"": ""TRAIL"", ""price"": 138.2611108910801, ""close_pct"": 0.24999999999999994, ""r_gained"": 0.4250000000000011}]",1.9932,4705.05,1,2.049122160321364,-0.04405803280409171,15,5
5,EUR_CAD,bullish,2023-01-10 22:00:00+00:00,2023-01-19 22:00:00+00:00,216.0,1.4430606400000001,1.4605798463550974,1.4301037560602148,0.26,336.88,0.5,1.4508347703638713,1.4586089007277425,1.4689744078795708,True,True,False,0.30000000000000004,0.2,0.25,TP2+Trail,"[{""tp_level"": 1, ""price"": 1.4508347703638713, ""close_pct"": 0.30000000000000004, ""r_gained"": 0.18000000000000002}, {""tp_level"": 2, ""price"": 1.4586089007277425, ""close_pct"": 0.2, ""r_gained"": 0.24}, {""tp_level"": ""TRAIL"", ""price"": 1.457313212333764, ""close_pct"": 0.49999999999999994, ""r_gained"": 0.5499999999999999}]",1.3521,455.5,1,1.6268849900919244,-0.20148671641519392,15,5
